projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,minutes_s_close,is_star,fragility,fragility_abs,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_std_ctx,role_ctx_mult,role_ctx_mult_raw,role_ctx_sigma_mult,role_ctx_reason,games_used,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,is_questionable,q_out_frac,player_norm,player_log,team_log,opp_log,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy,actual,hit,push
10375103|AJ Green|AST|GOBLIN|1.5|OVER,10375103,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,AST,ASSISTS,1,1.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T20:00:00.000-05:00,2026-03-07 03:17:44.888000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.6040895910408959,0.6040895910408959,0.5626436820815415,0.5889004003924452,0.6033896610338966,0.6033896610338966,0.1143481297422007,0.21,False,0.0445860085905972,0.0262567183109037,30.06,6.357389401318752,0.0667455128604222,0.051879910516635,0.0667455128604222,0.051879910516635,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,AST,3.0,0.5626436820815415,p_adj,0.5626436820815415,AJ Green|AST|OVER|1.5|GOBLIN,0.0,0,,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,1.0,0.0,0
10374539|AJ Green|AST|DEMON|2.5|OVER,10374539,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,AST,ASSISTS,1,2.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T20:00:00.000-05:00,2026-03-07 05:57:14.809000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.3554144585541446,0.3554144585541446,0.3310298713827426,0.3443425408542121,0.3528147185281471,0.3528147185281471,0.1143481297422007,0.21,False,0.0386611234221735,0.0133126694714695,30.06,6.357389401318752,0.0667455128604222,0.051879910516635,0.0667455128604222,0.051879910516635,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,AST,3.0,0.3310298713827426,p_adj,0.3310298713827426,AJ Green|AST|OVER|2.5|DEMON,0.0,0,,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,1.0,0.0,0
10374540|AJ Green|AST|DEMON|3.5|OVER,10374540,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,AST,ASSISTS,1,3.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T20:00:00.000-05:00,2026-03-07 02:28:39.748000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.1795320467953204,0.1795320467953204,0.1672145545274199,0.1614608853176403,0.1654334566543345,0.1654334566543345,0.1143481297422007,0.21,False,0.0,0.0,30.06,6.357389401318752,0.0667455128604222,0.051879910516635,0.0667455128604222,0.051879910516635,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,AST,3.0,0.1672145545274199,p_adj,0.1672145545274199,AJ Green|AST|OVER|3.5|DEMON,0.0,0,,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,1.0,0.0,0
10374537|AJ Green|FG3M|GOBLIN|1.5|OVER,10374537,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,FG3M,3-PT MADE,1,1.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T20:00:00.000-05:00,2026-03-07 02:52:33.135000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.7456754324567543,0.7456754324567543,0.6945154777990723,0.7310874719595664,0.7490750924907509,0.7490750924907509,0.1143481297422007,0.21,False,0.0500241018526394,0.036571994160494,30.06,6.357389401318752,0.0898421895780248,0.0549875898696814,0.0898421895780248,0.0549875898696814,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,PTS,3.0,0.6945154777990723,p_adj,0.6945154777990723,AJ Green|FG3M|OVER|1.5|GOBLIN,0.3787505671873407,1,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,2.0,1.0,0
10382174|AJ Green|FG3M|GOBLIN|2.5|OVER,10382174,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,FG3M,3-PT MADE,1,2.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T20:00:00.000-05:00,2026-03-07 12:47:45.174000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.5172982701729827,0.5172982701729827,0.4818070163450889,0.5017534855609839,0.5140985901409859,0.5140985901409859,0.1143481297422007,0.21,False,0.0397535239712263,0.0199464692158949,30.06,6.357389401318752,0.0898421895780248,0.0549875898696814,0.0898421895780248,0.0549875898696814,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,PTS,3.0,0.4818070163450889,p_adj,0.4818070163450889,AJ Green|FG3M|OVER|2.5|GOBLIN,0.0651743094200435,1,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,2.0,0.0,0
10375102|AJ Green|FG3M|DEMON|3.5|OVER,10375102,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,FG3M,3-PT MADE,1,3.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T20:00:00.000-05:00,2026-03-07 03:11:08.470000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.3041195880411959,0.3041195880411959,0.2832542843749083,0.2904734512831408,0.2976202379762024,0.2976202379762024,0.1143481297422007,0.21,False,0.0248531040490706,0.0072191669082325,30.06,6.357389401318752,0.0898421895780248,0.0549875898696814,0.0898421895780248,0.0549875898696814,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,PTS,3.0,0.2832542843749083,p_adj,0.2832542843749083,AJ Green|FG3M|OVER|3.5|DEMON,0.0,0,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,2.0,0.0,0
10374538|AJ Green|FG3M|DEMON|4.5|OVER,10374538,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,FG3M,3-PT MADE,1,4.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T20:00:00.000-05:00,2026-03-07 06:13:15.636000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,0.6,0.1556344365563443,0.1556344365563443,0.1449565325101248,0.1425286328234594,0.1460353964603539,0.1460353964603539,0.1143481297422007,0.21,False,0.0,0.0,30.06,6.357389401318752,0.0898421895780248,0.0549875898696814,0.0898421895780248,0.0549875898696814,1.0,1.0,1.0,ok,50,0,"[""alex antetokounmpo""]",0.0,[],,,,OK,MIL,PTS,3.0,0.1449565325101248,p_adj,0.1449565325101248,AJ Green|FG3M|OVER|4.5|DEMON,0.0,0,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,2.0,0.0,0
10378886|AJ Green|PA|STANDARD|10.5|OVER,10378886,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,PA,PTS+ASTS,1,10.5,OVER,STANDARD,1,0,,,0,standard,2026-03-07T20:00:00.000-05:00,2026-03-07 05:09:28.430000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.5246975302469753,0.5246975302469753,0.4646993489828819,0.5012024731719713,0.5220977902209779,0.5220977902209779,0.1143481297422007,0.35,False,0.0728310935061259,0.0365031241890894,30.06,6.357389401318752,0.3775685397715071,0.1771389613800886,0.3775685397715071,0.1771389613800886,1.0,1.0,1.0,combo_no_effect,50,0,"[""alex antetokounmpo""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.4646993489828819,p_adj,0.4646993489828819,AJ Green|PA|OVER|10.5|STANDARD,0.8773774193557327,1,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,8.0,0.0,0
10378886|AJ Green|PA|STANDARD|10.5|UNDER,10378886,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,PA,PTS+ASTS,1,10.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-07T20:00:00.000-05:00,2026-03-07 05:09:28.430000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.4753024697530247,0.4753024697530247,0.4209525212749174,0.4587756814182585,0.4779022097790221,0.4779022097790221,0.1143481297422007,0.35,False,0.0824436901851784,0.037823160143341,30.06,6.357389401318752,0.3775685397715071,0.1771389613800886,0.3775685397715071,0.1771389613800886,1.0,1.0,1.0,combo_no_effect,50,0,"[""alex antetokounmpo""]",0.0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""ok"", ""ok""]",OK,,,,0.4209525212749174,p_adj,0.4209525212749174,AJ Green|PA|UNDER|10.5|STANDARD,0.0,0,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,8.0,1.0,0
10382175|AJ Green|PRA|GOBLIN|12.5|OVER,10382175,134100,2026-03-07,1,UTA,aj green,AJ Green,MIL,PRA,PTS+REBS+ASTS,1,12.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T20:00:00.000-05:00,2026-03-07 07:08:27.246000+00:00,0.0,,,,,,rotowire,False,no_game_for_team_date,1.0,0.5475952404759524,0.5475952404759524,0.4849787488717966,0.5249115626813989,0.5467953204679532,0.5467953204679532,0.1143481297422007,0.35,False,0.0760753175365656,0.0399328138096022,30.06,6.357389401318752,0.4603354347334378,0.1903228581947033,0.4603354347334378,0.1903228581947033,1.0,1.0,1.0,combo_no_effect,50,0,"[""alex antetokounmpo""]",0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""ok"", ""ok"", ""ok""]",OK,,,,0.4849787488717966,p_adj,0.4849787488717966,AJ Green|PRA|OVER|12.5|GOBLIN,0.967496753706697,1,rotowire,0.03,0,0.0,AJ GREEN,AJ Green,MIL,UTAH,21.0,7.0,1.0,1.0,2.0,8.0,2.0,0.0,0.422857,9.0,0.0,0
