projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,recent_form_blend,opp_defense_strength,form_z_line,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,role_metrics_score,data_health_flag,role_ctx_outs_used,p_for_cal,p_cal_src,p_cal,p_for_cal_src,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_demon_penalty,telemetry_mult,telemetry_bucket_mult,telemetry_cal_applied,telemetry_combo_under_midq_blend_applied,telemetry_combo_under_midq_blend_retain,telemetry_combo_under_highq_blend_applied,telemetry_combo_under_highq_blend_retain,telemetry_combo_under_lowmidq_blend_applied,telemetry_combo_under_lowmidq_blend_retain,telemetry_combo_under_midq_ra_trim_applied,telemetry_combo_under_midq_ra_trim_retain,telemetry_under_reb_lowmidq_no_relief_trim_applied,telemetry_under_reb_lowmidq_no_relief_trim_retain,telemetry_reb_over_midq_trim_applied,telemetry_reb_over_midq_trim_retain,telemetry_fg3m_over_highq_blowout_lift_applied,telemetry_fg3m_over_highq_blowout_lift_factor,telemetry_combo_over_high_fragility_lift_applied,telemetry_combo_over_high_fragility_lift_factor,player_te,player_stat_te,player_dir_te,l20_edge,p_gbm,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,is_questionable,q_out_frac,rotowire_game_spread,player_norm,team_norm,opp_norm,player_log,team_log,opp_log,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy,actual,hit,push,eval_reconstructed,eval_match_quality,eval_stat_source,actual_delta,actual_abs_delta,brier_p,brier_p_role,brier_p_close,brier_p_close_raw,brier_p_close_role,brier_p_adj_pre_under_relief,brier_p_adj,brier_p_for_cal,brier_p_cal
11819934|Andre Drummond|PRA|STANDARD|6|OVER,11819934,156178,2026-05-02,0,BOS,andre drummond,Andre Drummond,PHI,PRA,PTS+REBS+ASTS,1,6.0,OVER,STANDARD,1,0,,,0,standard,2026-05-02T19:30:00.000-04:00,2026-05-02 19:09:46.090000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.7384761523847615,0.7384761523847615,0.7323699936977006,0.732889676586509,0.7356764323567643,0.7356764323567643,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,0.8185418442346091,0.8185418442346091,1.0,1.0,0,,0.76,0.76,False,0.35,False,rotation,-0.8185418442346091,17.209078015123602,0.000696532818264,0.0005104817119094,0.0005196828888084,0.0005104817119094,0.0005104817119094,0.97,0.97,1.06,0.9822946317895356,0.5901789403488114,1.0,1.0,0.97,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.348653193083738,0.4691832158744107,0.97,0.7323699936977006,0.7323699936977006,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0005196828888084,0.0061061586870608,0.05,1.0,False,0.0,0.0,0.0,0.0,0.7323699936977006,17.209078015123602,9.119459697177264,0.743106703921532,0.2586447841525131,0.743106703921532,0.743106703921532,0.3362382193982671,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,1.7750582788095424,0.9199566285205656,-0.0800433714794343,-0.0431050870900964,0.9199566285205656,-0.0646560545430315,50,1.0,0.0,OK,0,0.7323699936977006,p_adj,0.5256213902147984,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0545133745173745,0.0056989152542372,-0.0988816387665198,0.4,0.5256213902147984,Andre Drummond|PRA|OVER|6.0|STANDARD,0.0,0,,0.05,0,0.0,,andre drummond,PHI,BOS,Andre Drummond,PHI,BOS,8,0,1,1,0,0,0,0,0.0,2.0,0.0,0.0,1,player_date,pts+reb+ast,-4.0,4.0,0.5453470276410015,0.5453470276410015,0.5371272780470778,0.5412198131251768,0.5412198131251768,0.5363658076687701,0.5363658076687701,0.5363658076687701,0.27627784585133736
11819934|Andre Drummond|PRA|STANDARD|6|UNDER,11819934,156178,2026-05-02,0,BOS,andre drummond,Andre Drummond,PHI,PRA,PTS+REBS+ASTS,1,6.0,UNDER,STANDARD,0,1,,,0,standard,2026-05-02T19:30:00.000-04:00,2026-05-02 19:09:46.090000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,1.0,0.358014198580142,0.358014198580142,0.3631814978210014,0.3601472188170653,0.3577142285771423,0.3577142285771423,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,0.8185418442346091,0.8185418442346091,1.0,1.0,0,,0.74,0.74,True,0.35,False,rotation,-0.8185418442346091,17.209078015123602,0.0,0.0,0.0,0.0,0.0,0.97,0.97,1.06,0.9822946317895356,0.5901789403488114,1.0,1.0,0.97,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.348653193083738,0.4691832158744107,0.97,0.3631814978210014,0.3631814978210014,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.3631814978210014,17.209078015123602,9.119459697177264,0.743106703921532,0.2586447841525131,0.743106703921532,0.743106703921532,0.6724764387965342,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,1.7750582788095424,0.9199566285205656,-0.0800433714794343,-0.0431050870900964,0.9199566285205656,-0.0646560545430315,50,1.0,0.0,OK,0,0.3631814978210014,p_adj,0.6325901008461067,p_adj,PRA|UNDER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0545133745173745,0.0056989152542372,0.1601378461538462,-0.3,0.6325901008461067,Andre Drummond|PRA|UNDER|6.0|STANDARD,0.0,0,,0.05,0,0.0,,andre drummond,PHI,BOS,Andre Drummond,PHI,BOS,8,0,1,1,0,0,0,0,0.0,2.0,1.0,0.0,1,player_date,pts+reb+ast,-4.0,4.0,0.4121457692246974,0.4121457692246974,0.40941158158753643,0.4125310121722554,0.4125310121722554,0.4055378047175032,0.4055378047175032,0.4055378047175032,0.13499003399627407
11819937|Andre Drummond|REB|GOBLIN|2.5|OVER,11819937,156178,2026-05-02,0,BOS,andre drummond,Andre Drummond,PHI,REB,REBOUNDS,1,2.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-02T19:30:00.000-04:00,2026-05-02 12:08:57.064000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.736976302369763,0.736976302369763,0.7329799265159256,0.7327310460342183,0.7346765323467653,0.7346765323467653,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,0.8185418442346091,0.7366876598111481,0.9,0.94,1,rebounds_over_midq_structural_v1,0.50008,0.7143999999999999,False,0.2449999999999999,False,rotation,-0.8185418442346091,17.209078015123602,0.0,0.0,0.0,0.0,0.0,0.764478,0.764478,1.02,0.8609998756111672,0.5901789403488114,0.78,0.99,0.99,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1452721637848908,0.4217694710214445,0.764478,0.7329799265159256,0.7329799265159256,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0039963758538373,0.05,1.0,False,0.0,0.0,0.0,0.0,0.7329799265159256,17.209078015123602,9.119459697177264,0.344434990595857,0.1882163339971036,0.344434990595857,0.344434990595857,0.1882163339971036,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,1.20473729508515,0.925842271660475,-0.074157728339525,-0.0431050870900964,0.925842271660475,-0.0275884102995476,50,1.0,0.0,OK,0,0.7329799265159256,p_adj,0.5379918797573344,p_adj,REB|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,True,1.0,False,0.0,False,0.0,-0.0545133745173745,-0.0694106031746031,-0.0988816387665198,0.4499999999999999,0.5379918797573344,Andre Drummond|REB|OVER|2.5|GOBLIN,0.0,0,,0.05,0,0.0,,andre drummond,PHI,BOS,Andre Drummond,PHI,BOS,8,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,1,player_date,reb,-1.5,1.5,0.5431340702546082,0.5431340702546082,0.5368947858223998,0.5397496071810677,0.5397496071810677,0.5372595726752917,0.5372595726752917,0.5372595726752917,0.28943526268483016
11819935|Andre Drummond|REB|DEMON|4.5|OVER,11819935,156178,2026-05-02,0,BOS,andre drummond,Andre Drummond,PHI,REB,REBOUNDS,1,4.5,OVER,DEMON,1,0,,,0,demon,2026-05-02T19:30:00.000-04:00,2026-05-02 00:25:36.151000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.5662933706629337,0.5662933706629337,0.563222551227589,0.5622009216764758,0.5636936306369363,0.5636936306369363,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,0.8185418442346091,0.7366876598111481,0.9,0.94,1,rebounds_over_midq_structural_v1,0.50008,0.7143999999999999,False,0.2449999999999999,False,rotation,-0.8185418442346091,17.209078015123602,0.0,0.0,0.0,0.0,0.0,0.764478,0.764478,1.02,0.8609998756111672,0.5901789403488114,0.78,0.99,0.99,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2614898948128035,0.7591850478386001,0.764478,0.563222551227589,0.563222551227589,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0030708194353447,0.05,1.0,False,0.0,0.0,0.0,0.0,0.563222551227589,17.209078015123602,9.119459697177264,0.344434990595857,0.1882163339971036,0.344434990595857,0.344434990595857,0.1882163339971036,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,0.5872684040498954,0.925842271660475,-0.074157728339525,-0.0431050870900964,0.925842271660475,-0.0275884102995476,50,1.0,0.0,OK,0,0.563222551227589,p_adj,0.1610907800794478,p_adj,REB|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,True,1.0,False,0.0,False,0.0,-0.0545133745173745,-0.0694106031746031,-0.0988816387665198,0.25,0.1610907800794478,Andre Drummond|REB|OVER|4.5|DEMON,0.0,0,,0.05,0,0.0,,andre drummond,PHI,BOS,Andre Drummond,PHI,BOS,8,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,1,player_date,reb,-3.5,3.5,0.32068818165678686,0.32068818165678686,0.3160698763338789,0.3177505092206508,0.3177505092206508,0.31721964221131416,0.31721964221131416,0.31721964221131416,0.025950239426605015
11834333|Andre Drummond|REB|DEMON|5.5|OVER,11834333,156178,2026-05-02,0,BOS,andre drummond,Andre Drummond,PHI,REB,REBOUNDS,1,5.5,OVER,DEMON,1,0,,,0,demon,2026-05-02T19:30:00.000-04:00,2026-05-02 16:25:35.660000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.4916008399160084,0.4916008399160084,0.488935053078563,0.482321021319428,0.4836016398360164,0.4836016398360164,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,0.8185418442346091,0.7366876598111481,0.9,0.94,1,rebounds_over_midq_structural_v1,0.50008,0.7143999999999999,False,0.2449999999999999,False,rotation,-0.8185418442346091,17.209078015123602,0.0,0.0,0.0,0.0,0.0,0.7722,0.7722,1.02,0.8655572373885407,0.5901789403488114,0.78,0.99,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3195987603267598,0.927892836247178,0.7722,0.488935053078563,0.488935053078563,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0026657868374453,0.05,1.0,False,0.0,0.0,0.0,0.0,0.488935053078563,17.209078015123602,9.119459697177264,0.344434990595857,0.1882163339971036,0.344434990595857,0.344434990595857,0.1882163339971036,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,0.2785339585322681,0.925842271660475,-0.074157728339525,-0.0431050870900964,0.925842271660475,-0.0275884102995476,50,1.0,0.0,OK,0,0.488935053078563,p_adj,0.1575249342663158,p_adj,REB|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,True,1.0,False,0.0,False,0.0,-0.0545133745173745,-0.0694106031746031,-0.0988816387665198,0.25,0.1575249342663158,Andre Drummond|REB|OVER|5.5|DEMON,0.0,0,,0.05,0,0.0,,andre drummond,PHI,BOS,Andre Drummond,PHI,BOS,8,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,1,player_date,reb,-4.5,4.5,0.2416713858061249,0.2416713858061249,0.23263356760661613,0.23387054605208413,0.23387054605208413,0.2390574861289372,0.2390574861289372,0.2390574861289372,0.024814104915607118
11808022|Derrick White|AST|GOBLIN|2.5|OVER,11808022,156178,2026-05-02,1,PHI,derrick white,Derrick White,BOS,AST,ASSISTS,1,2.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-02T19:30:00.000-04:00,2026-05-02 17:45:30.145000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.6034896510348965,0.6034896510348965,0.6267520454222355,0.6030879919426132,0.6130886911308869,0.6130886911308869,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,5.367183402017808,5.367183402017808,1.0,1.0,0,,0.5319999999999999,0.76,False,0.2449999999999999,True,star,-5.367183402017808,33.45422643577788,0.0331691036713595,0.0200038881276965,0.0214811468280274,0.0200038881276965,0.0200038881276965,0.883476,0.883476,1.04,0.9312299891547952,0.5901789403488114,0.92,0.99,0.97,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0747289734766174,0.7225159588094598,0.883476,0.5816068451145857,0.5816068451145857,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0214811468280274,0.0218828059203107,0.05,1.0,False,0.0,0.0,0.0,0.0,0.5816068451145857,33.45422643577788,4.854560127046403,0.1034288205893107,0.0714163998735292,0.1034288205893107,0.1034288205893107,0.0856996798482351,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,0.3738001474119637,1.0197623612754163,0.0197623612754163,-0.0431050870900964,1.0197623612754163,0.0020043863123362,50,1.0,0.0,OK,0,0.5816068451145857,p_adj,0.5320006886832779,p_adj,AST|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0450505666991236,-0.069321,-0.0762207321428571,0.5,0.5320006886832779,Derrick White|AST|OVER|2.5|GOBLIN,0.9029040061529964,2,"oddsapi,rotowire",0.05,0,0.0,,derrick white,BOS,PHI,Derrick White,BOS,PHI,45,26,6,4,5,26,4,0,0.616889,4.0,1.0,0.0,1,player_date,ast,1.5,1.5,0.15722045683642816,0.15722045683642816,0.15753914214014708,0.1497003609308102,0.1497003609308102,0.17505283205497027,0.13931403559648495,0.17505283205497027,0.2190233553929262
11808025|Derrick White|AST|STANDARD|3.5|OVER,11808025,156178,2026-05-02,1,PHI,derrick white,Derrick White,BOS,AST,ASSISTS,1,3.5,OVER,STANDARD,1,0,,,0,standard,2026-05-02T19:30:00.000-04:00,2026-05-02 17:45:30.145000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.4654034596540346,0.4654034596540346,0.4823098097013921,0.4685329282587683,0.4763023697630237,0.4763023697630237,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,5.367183402017808,5.367183402017808,1.0,1.0,0,,0.5319999999999999,0.76,False,0.2449999999999999,True,star,-5.367183402017808,33.45422643577788,0.0411383226610036,0.019274658780014,0.0200052071775257,0.019274658780014,0.019274658780014,0.938124,0.938124,1.04,0.963482087886977,0.5901789403488114,0.92,0.99,1.03,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1046205628672644,1.0115223423332438,0.938124,0.4485277210812425,0.4485277210812425,0.0,True,0.0,0.985770966737454,0.0,0.0,0.0,0.0200052071775257,0.0168757385727921,0.05,1.0,False,0.0,0.0,0.0,0.0,0.4485277210812425,33.45422643577788,4.854560127046403,0.1034288205893107,0.0714163998735292,0.1034288205893107,0.1034288205893107,0.0856996798482351,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,-0.0447534263271459,1.0197623612754163,0.0197623612754163,-0.0431050870900964,1.0197623612754163,0.0020043863123362,50,1.0,0.0,OK,0,0.4485277210812425,p_adj,0.3307474613409993,p_adj,AST|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0450505666991236,-0.069321,-0.0762207321428571,0.4499999999999999,0.3307474613409993,Derrick White|AST|OVER|3.5|STANDARD,0.6756417724029917,2,"oddsapi,rotowire",0.05,0,0.0,,derrick white,BOS,PHI,Derrick White,BOS,PHI,45,26,6,4,5,26,4,0,0.616889,4.0,1.0,0.0,1,player_date,ast,0.5,0.5,0.2857934609498754,0.2857934609498754,0.2824572483451996,0.2742592079158247,0.2742592079158247,0.30412167441584786,0.26800313313140894,0.30412167441584786,0.44789896050151723
11807597|Derrick White|AST|DEMON|4.5|OVER,11807597,156178,2026-05-02,1,PHI,derrick white,Derrick White,BOS,AST,ASSISTS,1,4.5,OVER,DEMON,1,0,,,0,demon,2026-05-02T19:30:00.000-04:00,2026-05-02 17:45:30.145000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.338016198380162,0.338016198380162,0.3334180707132301,0.3504038116766793,0.3562143785621438,0.3562143785621438,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,5.367183402017808,5.367183402017808,1.0,1.0,0,,0.5319999999999999,0.76,False,0.2449999999999999,True,star,-5.367183402017808,33.45422643577788,0.0692748231864251,0.0242741620977513,0.0246442325349583,0.0242741620977513,0.0242741620977513,0.974556,0.974556,1.04,0.9849834870417647,0.5901789403488114,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1345121522579114,1.3005287258570275,0.974556,0.325759579141721,0.325759579141721,0.0,True,0.0,0.6340647101696855,0.0,0.0,0.0,0.0246442325349583,0.012256619238441,0.05,1.0,False,0.0,0.0,0.0,0.0,0.325759579141721,33.45422643577788,4.854560127046403,0.1034288205893107,0.0714163998735292,0.1034288205893107,0.1034288205893107,0.0856996798482351,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,-0.4633070000662556,1.0197623612754163,0.0197623612754163,-0.0431050870900964,1.0197623612754163,0.0020043863123362,50,1.0,0.0,OK,0,0.325759579141721,p_adj,0.1434635835627692,p_adj,AST|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0450505666991236,-0.069321,-0.0762207321428571,0.35,0.1434635835627692,Derrick White|AST|OVER|4.5|DEMON,0.1531698314301829,2,"oddsapi,rotowire",0.05,0,0.0,,derrick white,BOS,PHI,Derrick White,BOS,PHI,45,26,6,4,5,26,4,0,0.616889,4.0,0.0,0.0,1,player_date,ast,-0.5,0.5,0.11425495036737704,0.11425495036737704,0.12278283123754571,0.12688868349441426,0.12688868349441426,0.10611930340259118,0.11116760987813251,0.10611930340259118,0.02058179980867166
11808023|Derrick White|AST|DEMON|5.5|OVER,11808023,156178,2026-05-02,1,PHI,derrick white,Derrick White,BOS,AST,ASSISTS,1,5.5,OVER,DEMON,1,0,,,0,demon,2026-05-02T19:30:00.000-04:00,2026-05-02 17:45:30.145000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.2365263473652634,0.2365263473652634,0.2279497957283659,0.2418155146686642,0.2458254174582541,0.2458254174582541,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,5.367183402017808,5.367183402017808,1.0,1.0,0,,0.5319999999999999,0.76,False,0.2449999999999999,True,star,-5.367183402017808,33.45422643577788,0.0564790237337316,0.013657504192156,0.0138657189402982,0.013657504192156,0.013657504192156,0.974556,0.974556,1.04,0.9849834870417647,0.5901789403488114,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1644037416485584,1.5895351093808117,0.974556,0.2279497957283659,0.2279497957283659,0.0,True,0.0,0.7940122033283544,0.0,0.0,0.0,0.0138657189402982,0.0085765516368975,0.05,1.0,False,0.0,0.0,0.0,0.0,0.2279497957283659,33.45422643577788,4.854560127046403,0.1034288205893107,0.0714163998735292,0.1034288205893107,0.1034288205893107,0.0856996798482351,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,-0.8818605738053653,1.0197623612754163,0.0197623612754163,-0.0431050870900964,1.0197623612754163,0.0020043863123362,50,1.0,0.0,OK,0,0.2279497957283659,p_adj,0.1321913265471256,p_adj,AST|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0450505666991236,-0.069321,-0.0762207321428571,0.15,0.1321913265471256,Derrick White|AST|OVER|5.5|DEMON,0.0,0,"oddsapi,rotowire",0.05,0,0.0,,derrick white,BOS,PHI,Derrick White,BOS,PHI,45,26,6,4,5,26,4,0,0.616889,4.0,0.0,0.0,1,player_date,ast,-1.5,1.5,0.05594471299795324,0.05594471299795324,0.058474743134470944,0.060430135868524894,0.060430135868524894,0.051961109372603745,0.051961109372603745,0.051961109372603745,0.017474546814288793
11808024|Derrick White|AST|DEMON|6.5|OVER,11808024,156178,2026-05-02,1,PHI,derrick white,Derrick White,BOS,AST,ASSISTS,1,6.5,OVER,DEMON,1,0,,,0,demon,2026-05-02T19:30:00.000-04:00,2026-05-02 17:45:30.145000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.1560343965603439,0.1560343965603439,0.1503765192281188,0.1620463943122327,0.1647335266473352,0.1647335266473352,0.246232209262786,0.1964726058393895,0.0012837736975668,0.0484758297258297,5.367183402017808,5.367183402017808,1.0,1.0,0,,0.5319999999999999,0.76,False,0.2449999999999999,True,star,-5.367183402017808,33.45422643577788,0.0709342179594838,0.0114946342536923,0.0116698750841139,0.0114946342536923,0.0114946342536923,0.974556,0.974556,1.04,0.9849834870417647,0.5901789403488114,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1942953310392053,1.878541492904596,0.974556,0.1503765192281188,0.1503765192281188,0.0,True,0.0,0.6133222755064521,0.0,0.0,0.0,0.0116698750841139,0.0056578773322251,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1503765192281188,33.45422643577788,4.854560127046403,0.1034288205893107,0.0714163998735292,0.1034288205893107,0.1034288205893107,0.0856996798482351,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_iael,,0.0,1.0,-1.300414147544475,1.0197623612754163,0.0197623612754163,-0.0431050870900964,1.0197623612754163,0.0020043863123362,50,1.0,0.0,OK,0,0.1503765192281188,p_adj,0.1211701520556149,p_adj,AST|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,-0.0450505666991236,-0.069321,-0.0762207321428571,0.0,0.1211701520556149,Derrick White|AST|OVER|6.5|DEMON,0.0,0,"oddsapi,rotowire",0.05,0,0.0,,derrick white,BOS,PHI,Derrick White,BOS,PHI,45,26,6,4,5,26,4,0,0.616889,4.0,0.0,0.0,1,player_date,ast,-2.5,2.5,0.02434673290995066,0.02434673290995066,0.0262590339095956,0.027137134801668298,0.027137134801668298,0.02261309753516478,0.02261309753516478,0.02261309753516478,0.014682205749180837
